Text,truth,pre,pred_raw,input_tokens,output_tokens,total_tokens,runtime,acc,rouge1,rouge2,rougeL,sc_raw_samples,sc_parsed_samples
"five-time world champion michelle kwan withdrew from the #### us figure skating championships on wednesday , but will petition us skating officials for the chance to compete at the #### turin olympics .",injury leaves kwan 's olympic hopes in limbo,"ics.

Summary:assistant

Five-time world champion Michelle Kwan withdrew from the US Figure Skating Championships, but plans to petition for a spot at the 2006 Turin Olympics.","ics.

Summary:assistant

Five-time world champion Michelle Kwan withdrew from the US Figure Skating Championships, but plans to petition for a spot at the 2006 Turin Olympics.",575,245,820,0.16005220631268458,0.2524921569372303,0.2524921569372303,0.0861121494793019,0.22481238621786342,"[""ics.\n\nSummary:assistant\n\nFive-time world champion Michelle Kwan withdrew from the US Figure Skating Championships, but will petition for a spot at the 2006 Turin Olympics."", ""ics.\n\nSummary:assistant\n\nFive-time world champion Michelle Kwan withdrew from the US Figure Skating Championships but plans to petition for a spot at the 2006 Turin Olympics."", ""ics.\n\nSummary:assistant\n\nFive-time world champion Michelle Kwan withdrew from the US Figure Skating Championships, but plans to petition for a spot at the 2006 Turin Olympics."", ""ics.\n\nSummary:assistant\n\nFive-time world champion Michelle Kwan withdrew from the US figure skating championships but plans to petition for a spot at the Turin Olympics."", ""ics.\n\nSummary:assistant\n\nFive-time world champion Michelle Kwan withdrew from the US Figure Skating Championships, but plans to petition for a spot at the Turin Olympics.""]","[""ics.\n\nSummary:assistant\n\nFive-time world champion Michelle Kwan withdrew from the US Figure Skating Championships, but will petition for a spot at the 2006 Turin Olympics."", ""ics.\n\nSummary:assistant\n\nFive-time world champion Michelle Kwan withdrew from the US Figure Skating Championships but plans to petition for a spot at the 2006 Turin Olympics."", ""ics.\n\nSummary:assistant\n\nFive-time world champion Michelle Kwan withdrew from the US Figure Skating Championships, but plans to petition for a spot at the 2006 Turin Olympics."", ""ics.\n\nSummary:assistant\n\nFive-time world champion Michelle Kwan withdrew from the US figure skating championships but plans to petition for a spot at the Turin Olympics."", ""ics.\n\nSummary:assistant\n\nFive-time world champion Michelle Kwan withdrew from the US Figure Skating Championships, but plans to petition for a spot at the Turin Olympics.""]"
us business leaders lashed out wednesday at legislation that would penalize companies for employing illegal immigrants .,us business attacks tough immigration law,"Input:
us business leaders lashed out wednesday at legislation that would penalize companies for employing illegal immigrants.

Summary:assistant

US business leaders criticized a bill that would punish companies for hiring undocumented immigrants.","Input:
us business leaders lashed out wednesday at legislation that would penalize companies for employing illegal immigrants.

Summary:assistant

US business leaders criticized a bill that would punish companies for hiring undocumented immigrants.",475,345,820,0.16005220631268458,0.2524921569372303,0.2524921569372303,0.0861121494793019,0.22481238621786342,"[""Input:\nus business leaders lashed out wednesday at legislation that would penalize companies for employing illegal immigrants.\n\nSummary:assistant\n\nUS business leaders criticized a bill that would punish companies for hiring undocumented workers."", ""Input:\nus business leaders lashed out wednesday at legislation that would penalize companies for employing illegal immigrants.\n\nSummary:assistant\n\nUS business leaders criticized a bill that would punish companies for hiring undocumented immigrants."", ""Input:\nus business leaders lashed out wednesday at legislation that would penalize companies for employing illegal immigrants.\n\nSummary:assistant\n\nUS business leaders criticized a proposed law that would punish companies for hiring undocumented workers."", ""Input:\nus business leaders lashed out wednesday at legislation that would penalize companies for employing illegal immigrants.\n\nSummary:assistant\n\nUS business leaders criticized a proposed law that would fine companies for hiring undocumented immigrants."", ""Input:\nus business leaders lashed out wednesday at legislation that would penalize companies for employing illegal immigrants.\n\nSummary:assistant\n\nUS business leaders criticized legislation that would penalize companies for hiring undocumented immigrants.""]","[""Input:\nus business leaders lashed out wednesday at legislation that would penalize companies for employing illegal immigrants.\n\nSummary:assistant\n\nUS business leaders criticized a bill that would punish companies for hiring undocumented workers."", ""Input:\nus business leaders lashed out wednesday at legislation that would penalize companies for employing illegal immigrants.\n\nSummary:assistant\n\nUS business leaders criticized a bill that would punish companies for hiring undocumented immigrants."", ""Input:\nus business leaders lashed out wednesday at legislation that would penalize companies for employing illegal immigrants.\n\nSummary:assistant\n\nUS business leaders criticized a proposed law that would punish companies for hiring undocumented workers."", ""Input:\nus business leaders lashed out wednesday at legislation that would penalize companies for employing illegal immigrants.\n\nSummary:assistant\n\nUS business leaders criticized a proposed law that would fine companies for hiring undocumented immigrants."", ""Input:\nus business leaders lashed out wednesday at legislation that would penalize companies for employing illegal immigrants.\n\nSummary:assistant\n\nUS business leaders criticized legislation that would penalize companies for hiring undocumented immigrants.""]"
general motors corp. said wednesday its us sales fell ##.# percent in december and four percent in #### with the biggest losses coming from passenger car sales .,gm december sales fall ## percent,"#### with the biggest losses coming from passenger car sales.

Summary:assistant

General Motors reported a decline in US sales, with a ##.#% decrease in December and a 4% decrease in ####, primarily due to a drop in passenger car sales.","#### with the biggest losses coming from passenger car sales.

Summary:assistant

General Motors reported a decline in US sales, with a ##.#% decrease in December and a 4% decrease in ####, primarily due to a drop in passenger car sales.",530,290,820,0.16005220631268458,0.2524921569372303,0.2524921569372303,0.0861121494793019,0.22481238621786342,"[""#### with the biggest losses coming from passenger car sales.\n\nSummary:assistant\n\nGeneral Motors reported a decline in US sales for December, falling ##.# percent, and a 4 percent decline for the year, with the largest losses in passenger car sales."", ""#### with the biggest losses coming from passenger car sales.\n\nSummary:assistant\n\nGeneral Motors reported a US sales decline of ##.#% in December and 4% in ####, with passenger car sales experiencing the largest drop."", ""#### with the biggest losses coming from passenger car sales.\n\nSummary:assistant\n\nGeneral Motors reported a decline in US sales, with a ##.#% drop in December and a 4% decrease in the year to date, primarily due to a decline in passenger car sales."", ""#### with the biggest losses coming from passenger car sales.\n\nSummary:assistant\n\nGeneral Motors reported a decline in US sales, with a ##.# percent drop in December and a 4 percent decrease in ####, primarily due to a decline in passenger car sales."", ""#### with the biggest losses coming from passenger car sales.\n\nSummary:assistant\n\nGeneral Motors reported a decline in US sales, with a ##.#% decrease in December and a 4% decrease in ####, primarily due to a drop in passenger car sales.""]","[""#### with the biggest losses coming from passenger car sales.\n\nSummary:assistant\n\nGeneral Motors reported a decline in US sales for December, falling ##.# percent, and a 4 percent decline for the year, with the largest losses in passenger car sales."", ""#### with the biggest losses coming from passenger car sales.\n\nSummary:assistant\n\nGeneral Motors reported a US sales decline of ##.#% in December and 4% in ####, with passenger car sales experiencing the largest drop."", ""#### with the biggest losses coming from passenger car sales.\n\nSummary:assistant\n\nGeneral Motors reported a decline in US sales, with a ##.#% drop in December and a 4% decrease in the year to date, primarily due to a decline in passenger car sales."", ""#### with the biggest losses coming from passenger car sales.\n\nSummary:assistant\n\nGeneral Motors reported a decline in US sales, with a ##.# percent drop in December and a 4 percent decrease in ####, primarily due to a decline in passenger car sales."", ""#### with the biggest losses coming from passenger car sales.\n\nSummary:assistant\n\nGeneral Motors reported a decline in US sales, with a ##.#% decrease in December and a 4% decrease in ####, primarily due to a drop in passenger car sales.""]"
several thousand people gathered on wednesday evening on the main square in zagreb for a public draw and an open air party to celebrate the croatian capital 's second chance to host the women 's slalom world cup .,thousands of croatians celebrate before world cup slalom,Thousands gathered in Zagreb's main square for a public draw and open-air party to celebrate the city's second chance to host the Women's Slalom World Cup.,Thousands gathered in Zagreb's main square for a public draw and open-air party to celebrate the city's second chance to host the Women's Slalom World Cup.,610,210,820,0.16005220631268458,0.2524921569372303,0.2524921569372303,0.0861121494793019,0.22481238621786342,"[""Thousands gathered in Zagreb's main square for a public draw and open-air party to celebrate the city's second chance to host the Women's Slalom World Cup."", ""Thousands gathered in Zagreb's main square for a public draw and open-air party, celebrating the city's second chance to host the Women's Slalom World Cup."", ""Thousands gathered in Zagreb's main square for a public draw and open-air party to celebrate the city's second chance to host the Women's Slalom World Cup."", ""Thousands gathered in Zagreb's main square for a public draw and open-air party to celebrate the city's second chance to host the Women's Slalom World Cup."", ""Thousands gathered in Zagreb's main square for a public draw and open-air party to celebrate the city's second chance to host the Women's Slalom World Cup.""]","[""Thousands gathered in Zagreb's main square for a public draw and open-air party to celebrate the city's second chance to host the Women's Slalom World Cup."", ""Thousands gathered in Zagreb's main square for a public draw and open-air party, celebrating the city's second chance to host the Women's Slalom World Cup."", ""Thousands gathered in Zagreb's main square for a public draw and open-air party to celebrate the city's second chance to host the Women's Slalom World Cup."", ""Thousands gathered in Zagreb's main square for a public draw and open-air party to celebrate the city's second chance to host the Women's Slalom World Cup."", ""Thousands gathered in Zagreb's main square for a public draw and open-air party to celebrate the city's second chance to host the Women's Slalom World Cup.""]"
"us first lady laura bush and us secretary of state condoleezza rice will represent the united states later this month at the inauguration of liberia 's president-elect ellen johnson sirleaf , the white house said wednesday .",laura bush UNK rice to attend sirleaf 's inauguration in liberia,US First Lady Laura Bush and Secretary of State Condoleezza Rice will represent the US at the inauguration of Liberia's President-elect Ellen Johnson Sirleaf.,US First Lady Laura Bush and Secretary of State Condoleezza Rice will represent the US at the inauguration of Liberia's President-elect Ellen Johnson Sirleaf.,615,205,820,0.16005220631268458,0.2524921569372303,0.2524921569372303,0.0861121494793019,0.22481238621786342,"[""US First Lady Laura Bush and Secretary of State Condoleezza Rice will represent the US at the inauguration of Liberia's President-elect Ellen Johnson Sirleaf."", ""US First Lady Laura Bush and US Secretary of State Condoleezza Rice will represent the US at the inauguration of Liberia's President-elect Ellen Johnson Sirleaf."", ""US First Lady Laura Bush and Secretary of State Condoleezza Rice will represent the US at Liberia's President-elect Ellen Johnson Sirleaf's inauguration."", ""US First Lady Laura Bush and Secretary of State Condoleezza Rice will represent the US at the inauguration of Liberia's President-elect Ellen Johnson Sirleaf."", ""US First Lady Laura Bush and US Secretary of State Condoleezza Rice will attend the inauguration of Liberia's President-elect Ellen Johnson Sirleaf.""]","[""US First Lady Laura Bush and Secretary of State Condoleezza Rice will represent the US at the inauguration of Liberia's President-elect Ellen Johnson Sirleaf."", ""US First Lady Laura Bush and US Secretary of State Condoleezza Rice will represent the US at the inauguration of Liberia's President-elect Ellen Johnson Sirleaf."", ""US First Lady Laura Bush and Secretary of State Condoleezza Rice will represent the US at Liberia's President-elect Ellen Johnson Sirleaf's inauguration."", ""US First Lady Laura Bush and Secretary of State Condoleezza Rice will represent the US at the inauguration of Liberia's President-elect Ellen Johnson Sirleaf."", ""US First Lady Laura Bush and US Secretary of State Condoleezza Rice will attend the inauguration of Liberia's President-elect Ellen Johnson Sirleaf.""]"
"jack abramoff , a former lobbyist at the center of a mushrooming political scandal in washington , on wednesday pleaded guilty in a us court in miami to defrauding lenders in a florida gambling boat deal .",top republican lobbyist pleads guilty to florida fraud,"assistant

Jack Abramoff, a former lobbyist, pleaded guilty in a US court to defrauding lenders in a Florida gambling boat deal.","assistant

Jack Abramoff, a former lobbyist, pleaded guilty in a US court to defrauding lenders in a Florida gambling boat deal.",595,225,820,0.16005220631268458,0.2524921569372303,0.2524921569372303,0.0861121494793019,0.22481238621786342,"[""assistant\n\nFormer lobbyist Jack Abramoff pleaded guilty to defrauding lenders in a Florida gambling boat deal in a US court in Miami."", ""assistant\n\nJack Abramoff, a former lobbyist, pleaded guilty in a US court to defrauding lenders in a Florida gambling boat deal."", ""assistant\n\nFormer lobbyist Jack Abramoff pleaded guilty in a US court in Miami to defrauding lenders in a Florida gambling boat deal."", ""assistant\n\nJack Abramoff, a former lobbyist, pleaded guilty in a US court in Miami to defrauding lenders in a Florida gambling boat deal."", ""assistant\n\nJack Abramoff, a former Washington lobbyist, pleaded guilty in a Miami US court to defrauding lenders in a Florida gambling boat deal.""]","[""assistant\n\nFormer lobbyist Jack Abramoff pleaded guilty to defrauding lenders in a Florida gambling boat deal in a US court in Miami."", ""assistant\n\nJack Abramoff, a former lobbyist, pleaded guilty in a US court to defrauding lenders in a Florida gambling boat deal."", ""assistant\n\nFormer lobbyist Jack Abramoff pleaded guilty in a US court in Miami to defrauding lenders in a Florida gambling boat deal."", ""assistant\n\nJack Abramoff, a former lobbyist, pleaded guilty in a US court in Miami to defrauding lenders in a Florida gambling boat deal."", ""assistant\n\nJack Abramoff, a former Washington lobbyist, pleaded guilty in a Miami US court to defrauding lenders in a Florida gambling boat deal.""]"
"somalia 's feuding president and parliament speaker have agreed a compromise in a bitter row over the appropriate seat for their fledgling transitional government , a yemeni official said wednesday .",somalia rivals in compromise on seat of government,"wednesday.

Summary:assistant

Somalia's president and parliament speaker have reached a compromise in their dispute over the seat of their transitional government.","wednesday.

Summary:assistant

Somalia's president and parliament speaker have reached a compromise in their dispute over the seat of their transitional government.",570,250,820,0.16005220631268458,0.2524921569372303,0.2524921569372303,0.0861121494793019,0.22481238621786342,"[""wednesday.\n\nSummary:assistant\n\nSomalia's president and parliament speaker have reached a compromise in their dispute over the seat of their transitional government."", ""wednesday.\n\nSummary:assistant\n\nThe President and Parliament Speaker of Somalia have reached a compromise in their dispute over the seat of their transitional government, a Yemeni official announced."", ""wednesday.\n\nSummary:assistant\n\nSomalia's president and parliament speaker have agreed on a compromise to resolve a dispute over the location of their transitional government."", ""wednesday.\n\nSummary:assistant\n\nSomalia's president and parliament speaker have reached a compromise in their dispute over the location of the country's transitional government."", ""wednesday.\n\nSummary:assistant\n\nThe President and Parliament Speaker of Somalia have reached a compromise in their dispute over the location of the transitional government.""]","[""wednesday.\n\nSummary:assistant\n\nSomalia's president and parliament speaker have reached a compromise in their dispute over the seat of their transitional government."", ""wednesday.\n\nSummary:assistant\n\nThe President and Parliament Speaker of Somalia have reached a compromise in their dispute over the seat of their transitional government, a Yemeni official announced."", ""wednesday.\n\nSummary:assistant\n\nSomalia's president and parliament speaker have agreed on a compromise to resolve a dispute over the location of their transitional government."", ""wednesday.\n\nSummary:assistant\n\nSomalia's president and parliament speaker have reached a compromise in their dispute over the location of the country's transitional government."", ""wednesday.\n\nSummary:assistant\n\nThe President and Parliament Speaker of Somalia have reached a compromise in their dispute over the location of the transitional government.""]"
"a ##-hour strike by airport workers in portugal planned for friday over job security issues could lead to flight cancellations , union and airport officials said .",portuguese airport workers strike could ground flights on friday,"to flight cancellations, union and airport officials said.

Summary:assistant

Airport workers in Portugal are planning a 24-hour strike on Friday due to job security concerns, which may result in flight cancellations.","to flight cancellations, union and airport officials said.

Summary:assistant

Airport workers in Portugal are planning a 24-hour strike on Friday due to job security concerns, which may result in flight cancellations.",530,290,820,0.16005220631268458,0.2524921569372303,0.2524921569372303,0.0861121494793019,0.22481238621786342,"[""to flight cancellations, union and airport officials said.\n\nSummary:assistant\n\nAirport workers in Portugal are planning a 24-hour strike on Friday due to job security concerns, which may result in flight cancellations."", ""to flight cancellations, union and airport officials said.\n\nSummary:assistant\n\nA planned ##-hour strike by airport workers in Portugal on Friday may cause flight cancellations due to job security concerns."", ""to flight cancellations, union and airport officials said.\n\nSummary:assistant\n\nAirport workers in Portugal plan a 24-hour strike on Friday due to job security concerns, potentially leading to flight cancellations."", ""to flight cancellations, union and airport officials said.\n\nSummary:assistant\n\nAirport workers in Portugal are planning a 24-hour strike on Friday over job security concerns, which may cause flight cancellations."", ""to flight cancellations, union and airport officials said.\n\nSummary:assistant\n\nAirport workers in Portugal are planning a 24-hour strike on Friday to protest job security issues, which may result in flight cancellations.""]","[""to flight cancellations, union and airport officials said.\n\nSummary:assistant\n\nAirport workers in Portugal are planning a 24-hour strike on Friday due to job security concerns, which may result in flight cancellations."", ""to flight cancellations, union and airport officials said.\n\nSummary:assistant\n\nA planned ##-hour strike by airport workers in Portugal on Friday may cause flight cancellations due to job security concerns."", ""to flight cancellations, union and airport officials said.\n\nSummary:assistant\n\nAirport workers in Portugal plan a 24-hour strike on Friday due to job security concerns, potentially leading to flight cancellations."", ""to flight cancellations, union and airport officials said.\n\nSummary:assistant\n\nAirport workers in Portugal are planning a 24-hour strike on Friday over job security concerns, which may cause flight cancellations."", ""to flight cancellations, union and airport officials said.\n\nSummary:assistant\n\nAirport workers in Portugal are planning a 24-hour strike on Friday to protest job security issues, which may result in flight cancellations.""]"
jose mourinho renewed his partnership with portuguese international maniche on wednesday when he completed the loan signing of the ##-year-old midfielder from dynamo moscow .,maniche renews partnership with mourinho,"from dynamo moscow.

Summary:assistant

Jose Mourinho renewed his partnership with Maniche, signing the Portuguese midfielder on loan from Dynamo Moscow.","from dynamo moscow.

Summary:assistant

Jose Mourinho renewed his partnership with Maniche, signing the Portuguese midfielder on loan from Dynamo Moscow.",555,265,820,0.16005220631268458,0.2524921569372303,0.2524921569372303,0.0861121494793019,0.22481238621786342,"[""from dynamo moscow.\n\nSummary:assistant\n\nJose Mourinho renewed his partnership with Maniche, signing the Portuguese midfielder on loan from Dynamo Moscow."", ""from dynamo moscow.\n\nSummary:assistant\n\nJose Mourinho renewed his partnership with Maniche by signing the Portuguese midfielder on loan from Dynamo Moscow."", ""from dynamo moscow.\n\nSummary:assistant\n\nJose Mourinho renewed his partnership with Maniche when he completed the loan signing of the Portuguese midfielder from Dynamo Moscow."", ""from dynamo moscow.\n\nSummary:assistant\n\nJose Mourinho renewed his partnership with Maniche, signing the Portuguese midfielder on loan from Dynamo Moscow."", ""from dynamo moscow.\n\nSummary:assistant\n\nJose Mourinho renewed his partnership with Maniche, signing the Portuguese midfielder on loan from Dynamo Moscow.""]","[""from dynamo moscow.\n\nSummary:assistant\n\nJose Mourinho renewed his partnership with Maniche, signing the Portuguese midfielder on loan from Dynamo Moscow."", ""from dynamo moscow.\n\nSummary:assistant\n\nJose Mourinho renewed his partnership with Maniche by signing the Portuguese midfielder on loan from Dynamo Moscow."", ""from dynamo moscow.\n\nSummary:assistant\n\nJose Mourinho renewed his partnership with Maniche when he completed the loan signing of the Portuguese midfielder from Dynamo Moscow."", ""from dynamo moscow.\n\nSummary:assistant\n\nJose Mourinho renewed his partnership with Maniche, signing the Portuguese midfielder on loan from Dynamo Moscow."", ""from dynamo moscow.\n\nSummary:assistant\n\nJose Mourinho renewed his partnership with Maniche, signing the Portuguese midfielder on loan from Dynamo Moscow.""]"
"hollywood is planning a new sequel to adventure flick `` ocean 's eleven , '' with star george clooney set to reprise his role as a charismatic thief in `` ocean 's thirteen , '' the entertainment press said wednesday .",hollywood shores up support for ocean 's thirteen,"A new sequel to ""Ocean's Eleven"" is planned, with George Clooney set to reprise his role in ""Ocean's Thirteen"".","A new sequel to ""Ocean's Eleven"" is planned, with George Clooney set to reprise his role in ""Ocean's Thirteen"".",620,200,820,0.16005220631268458,0.2524921569372303,0.2524921569372303,0.0861121494793019,0.22481238621786342,"[""A sequel to \""Ocean's Eleven\"" is in the works, with George Clooney set to reprise his role in \""Ocean's Thirteen\""."", ""A new sequel to \""Ocean's Eleven\"" is planned, with George Clooney set to reprise his role in \""Ocean's Thirteen\""."", ""Hollywood is planning a new sequel to \""Ocean's Eleven\"" with George Clooney set to reprise his role in \""Ocean's Thirteen\""."", ""A new \""Ocean's\"" sequel, titled \""Ocean's Thirteen,\"" is in the works, with George Clooney reprising his role as a charismatic thief."", ""A sequel to \""Ocean's Eleven\"" titled \""Ocean's Thirteen\"" is being planned, with George Clooney set to reprise his role as a charismatic thief.""]","[""A sequel to \""Ocean's Eleven\"" is in the works, with George Clooney set to reprise his role in \""Ocean's Thirteen\""."", ""A new sequel to \""Ocean's Eleven\"" is planned, with George Clooney set to reprise his role in \""Ocean's Thirteen\""."", ""Hollywood is planning a new sequel to \""Ocean's Eleven\"" with George Clooney set to reprise his role in \""Ocean's Thirteen\""."", ""A new \""Ocean's\"" sequel, titled \""Ocean's Thirteen,\"" is in the works, with George Clooney reprising his role as a charismatic thief."", ""A sequel to \""Ocean's Eleven\"" titled \""Ocean's Thirteen\"" is being planned, with George Clooney set to reprise his role as a charismatic thief.""]"
