Text,truth,pre,pred_raw,input_tokens,output_tokens,total_tokens,runtime,acc,rouge1,rouge2,rougeL,in_context,context_indices,retrieval_scores
nec UNK in computer sales tie-up,japan 's nec corp. and UNK computer corp. of the united states said wednesday they had agreed to join forces in supercomputer sales .,"assistant
<think>

</think>

nec announced a strategic tie-up in the computer sector, marking a significant move in the global technology market.","assistant
<think>

</think>

nec announced a strategic tie-up in the computer sector, marking a significant move in the global technology market.",564,66,630,0.4724867493750935,0.2863388095357551,0.2863388095357551,0.0979332622140107,0.21804636295196153,"For example,
short text: australian current account deficit narrows sharply
expanded text: australia 's current account deficit shrunk by a record #.## billion dollars -lrb- #.## billion us -rrb- in the june quarter due to soaring commodity prices , figures released monday showed .
short text: at least two dead in southern philippines blast
expanded text: at least two people were killed in a suspected bomb attack on a passenger bus in the strife-torn southern philippines on monday , the military said .
short text: australian stocks close down #.# percent
expanded text: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
short text: envoy urges north korea to restart nuclear disablement
expanded text: south korea 's nuclear envoy kim sook urged north korea monday to restart work to disable its nuclear plants and stop its `` typical '' brinkmanship in negotiations .
short text: skorea announces tax cuts to stimulate economy
expanded text: south korea on monday announced sweeping tax reforms , including income and corporate tax cuts to boost growth by stimulating sluggish private consumption and business investment .
short text: taiwan shares close down #.## percent
expanded text: taiwan share prices closed down #.## percent monday on wall street weakness and lacklustre interim earnings from electronics manufacturing giant hon hai , dealers said .
short text: australian stocks close down #.# percent
expanded text: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
short text: spain 's colonial posts #.## billion euro loss
expanded text: spanish property group colonial , struggling under huge debts , announced losses of #.## billion euros for the first half of #### which it blamed on asset depreciation .
short text: kadhafi promises wide political economic reforms
expanded text: libyan leader moamer kadhafi monday promised wide political and economic reforms that he said would see ministries dismantled and oil revenues going directly into the pockets of the people .
short text: un 's top aid official arrives in drought-hit ethiopia
expanded text: the united nations ' humanitarian chief john holmes arrived in ethiopia monday to tour regions affected by drought , which has left some eight million people in need of urgent food aid .","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",[]
sri lanka closes schools as war escalates,the sri lankan government on wednesday announced the closure of government schools with immediate effect as a military campaign against tamil separatists escalated in the north of the country .,"assistant
<think>

</think>

sri lanka closed schools on monday as the civil war intensified , leaving thousands of students without education while the government urged citizens to stay indoors to avoid violence .","assistant
<think>

</think>

sri lanka closed schools on monday as the civil war intensified , leaving thousands of students without education while the government urged citizens to stay indoors to avoid violence .",565,65,630,0.4724867493750935,0.2863388095357551,0.2863388095357551,0.0979332622140107,0.21804636295196153,"For example,
short text: australian current account deficit narrows sharply
expanded text: australia 's current account deficit shrunk by a record #.## billion dollars -lrb- #.## billion us -rrb- in the june quarter due to soaring commodity prices , figures released monday showed .
short text: at least two dead in southern philippines blast
expanded text: at least two people were killed in a suspected bomb attack on a passenger bus in the strife-torn southern philippines on monday , the military said .
short text: australian stocks close down #.# percent
expanded text: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
short text: envoy urges north korea to restart nuclear disablement
expanded text: south korea 's nuclear envoy kim sook urged north korea monday to restart work to disable its nuclear plants and stop its `` typical '' brinkmanship in negotiations .
short text: skorea announces tax cuts to stimulate economy
expanded text: south korea on monday announced sweeping tax reforms , including income and corporate tax cuts to boost growth by stimulating sluggish private consumption and business investment .
short text: taiwan shares close down #.## percent
expanded text: taiwan share prices closed down #.## percent monday on wall street weakness and lacklustre interim earnings from electronics manufacturing giant hon hai , dealers said .
short text: australian stocks close down #.# percent
expanded text: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
short text: spain 's colonial posts #.## billion euro loss
expanded text: spanish property group colonial , struggling under huge debts , announced losses of #.## billion euros for the first half of #### which it blamed on asset depreciation .
short text: kadhafi promises wide political economic reforms
expanded text: libyan leader moamer kadhafi monday promised wide political and economic reforms that he said would see ministries dismantled and oil revenues going directly into the pockets of the people .
short text: un 's top aid official arrives in drought-hit ethiopia
expanded text: the united nations ' humanitarian chief john holmes arrived in ethiopia monday to tour regions affected by drought , which has left some eight million people in need of urgent food aid .","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",[]
protesters target french research ship,"police arrested five anti-nuclear protesters thursday after they sought to disrupt loading of a french antarctic research and supply vessel , a spokesman for the protesters said .",":
assistant
<think>

</think>

protesters targeted a french research ship monday in the mediterranean sea , with demonstrators throwing rocks and debris at the vessel as it passed near a port , authorities said .",":
assistant
<think>

</think>

protesters targeted a french research ship monday in the mediterranean sea , with demonstrators throwing rocks and debris at the vessel as it passed near a port , authorities said .",562,68,630,0.4724867493750935,0.2863388095357551,0.2863388095357551,0.0979332622140107,0.21804636295196153,"For example,
short text: australian current account deficit narrows sharply
expanded text: australia 's current account deficit shrunk by a record #.## billion dollars -lrb- #.## billion us -rrb- in the june quarter due to soaring commodity prices , figures released monday showed .
short text: at least two dead in southern philippines blast
expanded text: at least two people were killed in a suspected bomb attack on a passenger bus in the strife-torn southern philippines on monday , the military said .
short text: australian stocks close down #.# percent
expanded text: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
short text: envoy urges north korea to restart nuclear disablement
expanded text: south korea 's nuclear envoy kim sook urged north korea monday to restart work to disable its nuclear plants and stop its `` typical '' brinkmanship in negotiations .
short text: skorea announces tax cuts to stimulate economy
expanded text: south korea on monday announced sweeping tax reforms , including income and corporate tax cuts to boost growth by stimulating sluggish private consumption and business investment .
short text: taiwan shares close down #.## percent
expanded text: taiwan share prices closed down #.## percent monday on wall street weakness and lacklustre interim earnings from electronics manufacturing giant hon hai , dealers said .
short text: australian stocks close down #.# percent
expanded text: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
short text: spain 's colonial posts #.## billion euro loss
expanded text: spanish property group colonial , struggling under huge debts , announced losses of #.## billion euros for the first half of #### which it blamed on asset depreciation .
short text: kadhafi promises wide political economic reforms
expanded text: libyan leader moamer kadhafi monday promised wide political and economic reforms that he said would see ministries dismantled and oil revenues going directly into the pockets of the people .
short text: un 's top aid official arrives in drought-hit ethiopia
expanded text: the united nations ' humanitarian chief john holmes arrived in ethiopia monday to tour regions affected by drought , which has left some eight million people in need of urgent food aid .","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",[]
us september factory orders up #.# percent,"factory orders for manufactured goods rose #.# percent in september , the commerce department said here thursday .","assistant
<think>

</think>

us factory orders rose #.# percent in september , the department of commerce said monday , marking a significant increase in manufacturing activity following a weaker start to the month .","assistant
<think>

</think>

us factory orders rose #.# percent in september , the department of commerce said monday , marking a significant increase in manufacturing activity following a weaker start to the month .",563,67,630,0.4724867493750935,0.2863388095357551,0.2863388095357551,0.0979332622140107,0.21804636295196153,"For example,
short text: australian current account deficit narrows sharply
expanded text: australia 's current account deficit shrunk by a record #.## billion dollars -lrb- #.## billion us -rrb- in the june quarter due to soaring commodity prices , figures released monday showed .
short text: at least two dead in southern philippines blast
expanded text: at least two people were killed in a suspected bomb attack on a passenger bus in the strife-torn southern philippines on monday , the military said .
short text: australian stocks close down #.# percent
expanded text: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
short text: envoy urges north korea to restart nuclear disablement
expanded text: south korea 's nuclear envoy kim sook urged north korea monday to restart work to disable its nuclear plants and stop its `` typical '' brinkmanship in negotiations .
short text: skorea announces tax cuts to stimulate economy
expanded text: south korea on monday announced sweeping tax reforms , including income and corporate tax cuts to boost growth by stimulating sluggish private consumption and business investment .
short text: taiwan shares close down #.## percent
expanded text: taiwan share prices closed down #.## percent monday on wall street weakness and lacklustre interim earnings from electronics manufacturing giant hon hai , dealers said .
short text: australian stocks close down #.# percent
expanded text: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
short text: spain 's colonial posts #.## billion euro loss
expanded text: spanish property group colonial , struggling under huge debts , announced losses of #.## billion euros for the first half of #### which it blamed on asset depreciation .
short text: kadhafi promises wide political economic reforms
expanded text: libyan leader moamer kadhafi monday promised wide political and economic reforms that he said would see ministries dismantled and oil revenues going directly into the pockets of the people .
short text: un 's top aid official arrives in drought-hit ethiopia
expanded text: the united nations ' humanitarian chief john holmes arrived in ethiopia monday to tour regions affected by drought , which has left some eight million people in need of urgent food aid .","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",[]
bank of UNK UNK for calm in financial markets,the bank of japan appealed to financial markets to remain calm friday following the us decision to order daiwa bank ltd. to close its us operations .,"assistant
<think>

</think>

the bank of unk announced measures to bring calm to financial markets on monday, citing concerns over global economic instability and rising inflation rates.","assistant
<think>

</think>

the bank of unk announced measures to bring calm to financial markets on monday, citing concerns over global economic instability and rising inflation rates.",566,64,630,0.4724867493750935,0.2863388095357551,0.2863388095357551,0.0979332622140107,0.21804636295196153,"For example,
short text: australian current account deficit narrows sharply
expanded text: australia 's current account deficit shrunk by a record #.## billion dollars -lrb- #.## billion us -rrb- in the june quarter due to soaring commodity prices , figures released monday showed .
short text: at least two dead in southern philippines blast
expanded text: at least two people were killed in a suspected bomb attack on a passenger bus in the strife-torn southern philippines on monday , the military said .
short text: australian stocks close down #.# percent
expanded text: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
short text: envoy urges north korea to restart nuclear disablement
expanded text: south korea 's nuclear envoy kim sook urged north korea monday to restart work to disable its nuclear plants and stop its `` typical '' brinkmanship in negotiations .
short text: skorea announces tax cuts to stimulate economy
expanded text: south korea on monday announced sweeping tax reforms , including income and corporate tax cuts to boost growth by stimulating sluggish private consumption and business investment .
short text: taiwan shares close down #.## percent
expanded text: taiwan share prices closed down #.## percent monday on wall street weakness and lacklustre interim earnings from electronics manufacturing giant hon hai , dealers said .
short text: australian stocks close down #.# percent
expanded text: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
short text: spain 's colonial posts #.## billion euro loss
expanded text: spanish property group colonial , struggling under huge debts , announced losses of #.## billion euros for the first half of #### which it blamed on asset depreciation .
short text: kadhafi promises wide political economic reforms
expanded text: libyan leader moamer kadhafi monday promised wide political and economic reforms that he said would see ministries dismantled and oil revenues going directly into the pockets of the people .
short text: un 's top aid official arrives in drought-hit ethiopia
expanded text: the united nations ' humanitarian chief john holmes arrived in ethiopia monday to tour regions affected by drought , which has left some eight million people in need of urgent food aid .","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",[]
rebel serb talks to resume saturday : tudjman by peter UNK,"croatian president franjo tudjman said friday croatian and serb negotiators would meet saturday to thrash out an agreement on the last serb-held area in croatia , under a deal reached at us-brokered talks .",rebel serb talks to resume saturday : tudjman by peter UNK - rebel serb talks to resume saturday : tudjman by peter UNK,rebel serb talks to resume saturday : tudjman by peter UNK - rebel serb talks to resume saturday : tudjman by peter UNK,572,58,630,0.4724867493750935,0.2863388095357551,0.2863388095357551,0.0979332622140107,0.21804636295196153,"For example,
short text: australian current account deficit narrows sharply
expanded text: australia 's current account deficit shrunk by a record #.## billion dollars -lrb- #.## billion us -rrb- in the june quarter due to soaring commodity prices , figures released monday showed .
short text: at least two dead in southern philippines blast
expanded text: at least two people were killed in a suspected bomb attack on a passenger bus in the strife-torn southern philippines on monday , the military said .
short text: australian stocks close down #.# percent
expanded text: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
short text: envoy urges north korea to restart nuclear disablement
expanded text: south korea 's nuclear envoy kim sook urged north korea monday to restart work to disable its nuclear plants and stop its `` typical '' brinkmanship in negotiations .
short text: skorea announces tax cuts to stimulate economy
expanded text: south korea on monday announced sweeping tax reforms , including income and corporate tax cuts to boost growth by stimulating sluggish private consumption and business investment .
short text: taiwan shares close down #.## percent
expanded text: taiwan share prices closed down #.## percent monday on wall street weakness and lacklustre interim earnings from electronics manufacturing giant hon hai , dealers said .
short text: australian stocks close down #.# percent
expanded text: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
short text: spain 's colonial posts #.## billion euro loss
expanded text: spanish property group colonial , struggling under huge debts , announced losses of #.## billion euros for the first half of #### which it blamed on asset depreciation .
short text: kadhafi promises wide political economic reforms
expanded text: libyan leader moamer kadhafi monday promised wide political and economic reforms that he said would see ministries dismantled and oil revenues going directly into the pockets of the people .
short text: un 's top aid official arrives in drought-hit ethiopia
expanded text: the united nations ' humanitarian chief john holmes arrived in ethiopia monday to tour regions affected by drought , which has left some eight million people in need of urgent food aid .","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",[]
toyota are banned for a year,japan 's toyota team europe were banned from the world rally championship for one year here on friday in a crushing ruling by the world council of the international automobile federation -lrb- fia -rrb- .,":
assistant
<think>

</think>

toyota executives were banned for a year monday after admitting to bribing officials in japan and abroad to secure lucrative contracts , the company said .",":
assistant
<think>

</think>

toyota executives were banned for a year monday after admitting to bribing officials in japan and abroad to secure lucrative contracts , the company said .",562,68,630,0.4724867493750935,0.2863388095357551,0.2863388095357551,0.0979332622140107,0.21804636295196153,"For example,
short text: australian current account deficit narrows sharply
expanded text: australia 's current account deficit shrunk by a record #.## billion dollars -lrb- #.## billion us -rrb- in the june quarter due to soaring commodity prices , figures released monday showed .
short text: at least two dead in southern philippines blast
expanded text: at least two people were killed in a suspected bomb attack on a passenger bus in the strife-torn southern philippines on monday , the military said .
short text: australian stocks close down #.# percent
expanded text: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
short text: envoy urges north korea to restart nuclear disablement
expanded text: south korea 's nuclear envoy kim sook urged north korea monday to restart work to disable its nuclear plants and stop its `` typical '' brinkmanship in negotiations .
short text: skorea announces tax cuts to stimulate economy
expanded text: south korea on monday announced sweeping tax reforms , including income and corporate tax cuts to boost growth by stimulating sluggish private consumption and business investment .
short text: taiwan shares close down #.## percent
expanded text: taiwan share prices closed down #.## percent monday on wall street weakness and lacklustre interim earnings from electronics manufacturing giant hon hai , dealers said .
short text: australian stocks close down #.# percent
expanded text: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
short text: spain 's colonial posts #.## billion euro loss
expanded text: spanish property group colonial , struggling under huge debts , announced losses of #.## billion euros for the first half of #### which it blamed on asset depreciation .
short text: kadhafi promises wide political economic reforms
expanded text: libyan leader moamer kadhafi monday promised wide political and economic reforms that he said would see ministries dismantled and oil revenues going directly into the pockets of the people .
short text: un 's top aid official arrives in drought-hit ethiopia
expanded text: the united nations ' humanitarian chief john holmes arrived in ethiopia monday to tour regions affected by drought , which has left some eight million people in need of urgent food aid .","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",[]
israel prepares jerusalem state funeral for rabin,"israel prepared sunday for prime minister yitzhak rabin 's state funeral which will be attended by a host of world leaders , including us president bill clinton and the jordanian and egyptian heads of state .","assistant
<think>

</think>

israel on monday prepared a state funeral for former prime minister yitzhak rabin , who was assassinated in 1995 , with the ceremony set to take place in jerusalem .","assistant
<think>

</think>

israel on monday prepared a state funeral for former prime minister yitzhak rabin , who was assassinated in 1995 , with the ceremony set to take place in jerusalem .",565,65,630,0.4724867493750935,0.2863388095357551,0.2863388095357551,0.0979332622140107,0.21804636295196153,"For example,
short text: australian current account deficit narrows sharply
expanded text: australia 's current account deficit shrunk by a record #.## billion dollars -lrb- #.## billion us -rrb- in the june quarter due to soaring commodity prices , figures released monday showed .
short text: at least two dead in southern philippines blast
expanded text: at least two people were killed in a suspected bomb attack on a passenger bus in the strife-torn southern philippines on monday , the military said .
short text: australian stocks close down #.# percent
expanded text: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
short text: envoy urges north korea to restart nuclear disablement
expanded text: south korea 's nuclear envoy kim sook urged north korea monday to restart work to disable its nuclear plants and stop its `` typical '' brinkmanship in negotiations .
short text: skorea announces tax cuts to stimulate economy
expanded text: south korea on monday announced sweeping tax reforms , including income and corporate tax cuts to boost growth by stimulating sluggish private consumption and business investment .
short text: taiwan shares close down #.## percent
expanded text: taiwan share prices closed down #.## percent monday on wall street weakness and lacklustre interim earnings from electronics manufacturing giant hon hai , dealers said .
short text: australian stocks close down #.# percent
expanded text: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
short text: spain 's colonial posts #.## billion euro loss
expanded text: spanish property group colonial , struggling under huge debts , announced losses of #.## billion euros for the first half of #### which it blamed on asset depreciation .
short text: kadhafi promises wide political economic reforms
expanded text: libyan leader moamer kadhafi monday promised wide political and economic reforms that he said would see ministries dismantled and oil revenues going directly into the pockets of the people .
short text: un 's top aid official arrives in drought-hit ethiopia
expanded text: the united nations ' humanitarian chief john holmes arrived in ethiopia monday to tour regions affected by drought , which has left some eight million people in need of urgent food aid .","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",[]
indian pm 's announcement on kashmir polls autonomy sparks outrage,indian prime minister p.v. narasimha rao 's promise of more autonomy for troubled kashmir and his plea for early state elections has sparked a violent reaction from provincial moslem and opposition parties .,"</think>

indian prime minister manmohan singh's announcement on monday to hold polls in the disputed region of kashmir with full autonomy sparked outrage among separatists and opposition parties who accused him of betraying the cause of jammu and kashmir's self-determination .","</think>

indian prime minister manmohan singh's announcement on monday to hold polls in the disputed region of kashmir with full autonomy sparked outrage among separatists and opposition parties who accused him of betraying the cause of jammu and kashmir's self-determination .",569,61,630,0.4724867493750935,0.2863388095357551,0.2863388095357551,0.0979332622140107,0.21804636295196153,"For example,
short text: australian current account deficit narrows sharply
expanded text: australia 's current account deficit shrunk by a record #.## billion dollars -lrb- #.## billion us -rrb- in the june quarter due to soaring commodity prices , figures released monday showed .
short text: at least two dead in southern philippines blast
expanded text: at least two people were killed in a suspected bomb attack on a passenger bus in the strife-torn southern philippines on monday , the military said .
short text: australian stocks close down #.# percent
expanded text: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
short text: envoy urges north korea to restart nuclear disablement
expanded text: south korea 's nuclear envoy kim sook urged north korea monday to restart work to disable its nuclear plants and stop its `` typical '' brinkmanship in negotiations .
short text: skorea announces tax cuts to stimulate economy
expanded text: south korea on monday announced sweeping tax reforms , including income and corporate tax cuts to boost growth by stimulating sluggish private consumption and business investment .
short text: taiwan shares close down #.## percent
expanded text: taiwan share prices closed down #.## percent monday on wall street weakness and lacklustre interim earnings from electronics manufacturing giant hon hai , dealers said .
short text: australian stocks close down #.# percent
expanded text: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
short text: spain 's colonial posts #.## billion euro loss
expanded text: spanish property group colonial , struggling under huge debts , announced losses of #.## billion euros for the first half of #### which it blamed on asset depreciation .
short text: kadhafi promises wide political economic reforms
expanded text: libyan leader moamer kadhafi monday promised wide political and economic reforms that he said would see ministries dismantled and oil revenues going directly into the pockets of the people .
short text: un 's top aid official arrives in drought-hit ethiopia
expanded text: the united nations ' humanitarian chief john holmes arrived in ethiopia monday to tour regions affected by drought , which has left some eight million people in need of urgent food aid .","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",[]
russian liberal party wins registration,UNK,"text:
assistant
<think>

</think>

russia's liberal party was granted registration on monday , marking a significant step for the opposition group seeking to challenge the current government in upcoming elections .","text:
assistant
<think>

</think>

russia's liberal party was granted registration on monday , marking a significant step for the opposition group seeking to challenge the current government in upcoming elections .",561,69,630,0.4724867493750935,0.2863388095357551,0.2863388095357551,0.0979332622140107,0.21804636295196153,"For example,
short text: australian current account deficit narrows sharply
expanded text: australia 's current account deficit shrunk by a record #.## billion dollars -lrb- #.## billion us -rrb- in the june quarter due to soaring commodity prices , figures released monday showed .
short text: at least two dead in southern philippines blast
expanded text: at least two people were killed in a suspected bomb attack on a passenger bus in the strife-torn southern philippines on monday , the military said .
short text: australian stocks close down #.# percent
expanded text: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
short text: envoy urges north korea to restart nuclear disablement
expanded text: south korea 's nuclear envoy kim sook urged north korea monday to restart work to disable its nuclear plants and stop its `` typical '' brinkmanship in negotiations .
short text: skorea announces tax cuts to stimulate economy
expanded text: south korea on monday announced sweeping tax reforms , including income and corporate tax cuts to boost growth by stimulating sluggish private consumption and business investment .
short text: taiwan shares close down #.## percent
expanded text: taiwan share prices closed down #.## percent monday on wall street weakness and lacklustre interim earnings from electronics manufacturing giant hon hai , dealers said .
short text: australian stocks close down #.# percent
expanded text: australian shares closed down #.# percent monday following a weak lead from the united states and lower commodity prices , dealers said .
short text: spain 's colonial posts #.## billion euro loss
expanded text: spanish property group colonial , struggling under huge debts , announced losses of #.## billion euros for the first half of #### which it blamed on asset depreciation .
short text: kadhafi promises wide political economic reforms
expanded text: libyan leader moamer kadhafi monday promised wide political and economic reforms that he said would see ministries dismantled and oil revenues going directly into the pockets of the people .
short text: un 's top aid official arrives in drought-hit ethiopia
expanded text: the united nations ' humanitarian chief john holmes arrived in ethiopia monday to tour regions affected by drought , which has left some eight million people in need of urgent food aid .","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",[]
